measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0921295,0.00163844,0.00803129,0.0109501,0.042429
MedRV,0.0985218,0.00163896,0.00765194,0.0112181,0.0450322
RV,0.103405,0.0030508,0.00457349,0.0136597,0.0462249
TSRV,0.0926902,0.00239694,0.00841015,0.00956258,0.0435157
RK,0.0143482,0.00308831,0.00474574,0.0118432,0.0127507
CBV,0.0110999,0.00341862,0.00928486,0.00921029,0.0101551
