measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.12661,0.0117483,0.0276737,0.0231471,0.0572168
MedRV,0.128339,0.0235351,0.029817,0.0319982,0.0606888
RV,0.144362,0.0306362,0.0320877,0.0443734,0.069448
TSRV,0.12864,0.0108483,0.0295079,0.0199437,0.0593862
RK,0.0406798,0.0264812,0.0287765,0.0396891,0.0397317
CBV,0.0365845,0.0262172,0.0303016,0.0363448,0.0363362
