measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.147516,0.0315049,0.025927,0.131017,0.0832049
MedRV,0.136915,0.031335,0.0259447,0.131543,0.0771869
RV,0.159843,0.0477907,0.0453753,0.153886,0.0962435
TSRV,0.140004,0.0362954,0.0227591,0.120885,0.0802943
RK,0.108183,0.0473231,0.0464305,0.143705,0.114761
CBV,0.128284,0.0406845,0.032636,0.127986,0.128065
