measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.138756,0,0,0,0
MedRV,0.119617,0,0,0,0
RV,0.119617,0,0,0.00165017,0.00165017
TSRV,0.207337,0,0,0,0
