measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.130403,0.134925,0.169882,0.0328407,0.0985545
MedRV,0.120863,0.13585,0.169811,0.034432,0.0921493
RV,0.13343,0.161315,0.167768,0.0601125,0.108657
TSRV,0.1197,0.125746,0.170152,0.0456486,0.0955171
