measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.090995,0.00197155,0.00808414,0.0106619,0.0418751
MedRV,0.0952712,0.00173397,0.00805068,0.0107348,0.0437322
RV,0.100043,0.00298318,0.00452444,0.0134545,0.0449794
TSRV,0.0888261,0.00222619,0.00882218,0.0086228,0.0418533
