measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.227929,0.00160514,0.00160514,0.0160514,0.0224719
MedRV,0.197432,0.00160514,0.00160514,0.0176565,0.0224719
RV,0.229535,0.00321027,0.00321027,0.024077,0.0449438
TSRV,0.23435,0.00160514,0,0.0128411,0.0192616
