measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0992504,0.107407,0.140341,0.031705,0.076611
MedRV,0.106824,0.109382,0.140304,0.0333857,0.0811677
RV,0.115875,0.127955,0.139701,0.0582441,0.0948932
TSRV,0.0988377,0.104974,0.140346,0.0454691,0.0818326
