measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.103928,0.1212,0.150288,0.0316322,0.0796379
MedRV,0.105466,0.121508,0.15028,0.0333183,0.0801479
RV,0.131942,0.142518,0.149444,0.0578915,0.104714
TSRV,0.114321,0.117051,0.150362,0.045375,0.0902516
