measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0203987,0.0184354,0.0327066,0.001466,0.0108468
MedRV,0.0210945,0.0195346,0.0329422,0.00192222,0.0113032
RV,0.0278437,0.0286882,0.0321419,0.00493458,0.0160741
TSRV,0.0204865,0.0151439,0.0328337,0.00264352,0.0114757
