measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0153512,0.0151598,0.0228781,0.0010015,0.0081392
MedRV,0.0141108,0.0152348,0.0228757,0.00111098,0.00757625
RV,0.0215272,0.020951,0.0226194,0.0033803,0.0124166
TSRV,0.0169074,0.013962,0.0229021,0.00206247,0.00946797
