measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0909817,0.00207813,0.00818246,0.0106013,0.0418566
MedRV,0.0951991,0.00180632,0.00810889,0.0106858,0.0437347
RV,0.100185,0.00311613,0.00468751,0.0133093,0.0450809
TSRV,0.0889568,0.00254275,0.00896904,0.00850104,0.0419948
