measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.112658,0.00340468,0.00939661,0.0141426,0.0510599
MedRV,0.106396,0.00328487,0.00930205,0.0141093,0.0474008
RV,0.12924,0.0056716,0.00594444,0.0185363,0.0570501
TSRV,0.118744,0.00367703,0.0105176,0.0123834,0.0545088
