measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.273354,0.0178722,0.0856633,0.0106619,0.183258
MedRV,0.282875,0.0196752,0.0857883,0.0107348,0.189357
RV,0.289388,0.0228624,0.0522725,0.0134545,0.191259
TSRV,0.257309,0.017406,0.0900329,0.0086228,0.174251
