measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.173355,0.00160514,0,0.0160514,0.0224719
MedRV,0.215088,0.00160514,0.00160514,0.0128411,0.0288925
RV,0.224719,0.00321027,0.00321027,0.0208668,0.0272873
TSRV,0.203852,0.00160514,0,0.011236,0.0128411
