measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.18138,0.394864,0.0337079,1,0.191011
MedRV,0.107544,0.378812,0.035313,1,0.117175
RV,0.0930979,0.425361,0.316212,1,0.0995185
TSRV,0.134831,0.454254,0.046549,1,0.139647
