measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.110639,0.0035493,0.00944174,0.0139259,0.0493245
MedRV,0.11892,0.00308832,0.00931049,0.0140872,0.0536038
RV,0.132074,0.00580197,0.00610023,0.0183288,0.0585049
TSRV,0.11411,0.00365472,0.0112678,0.011257,0.0528493
