measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0161517,0.0116938,0.0199479,0.00100573,0.00747679
MedRV,0.0164148,0.0121183,0.0199371,0.0011152,0.00788076
RV,0.019301,0.0165806,0.0197653,0.0035632,0.0102798
TSRV,0.0168415,0.0111576,0.019951,0.00206961,0.00821459
