measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.111336,0.0222482,0.0099611,0.114934,0.0548393
MedRV,0.117184,0.0200677,0.00972995,0.115859,0.0585456
RV,0.132199,0.0297619,0.0215747,0.129619,0.0642114
TSRV,0.113912,0.0238972,0.0112446,0.101373,0.0602577
