measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.814103,0.485577,0.985484,0,0.802653
MedRV,0.871795,0.5,0.980645,0,0.86733
RV,0.88141,0.543269,0.803226,0,0.873964
TSRV,0.772436,0.427885,0.96129,0,0.776119
