measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.860129,0.445338,0.965742,0,0.856905
MedRV,0.879421,0.508039,0.967374,0,0.876872
RV,0.876206,0.474277,0.815661,0,0.873544
TSRV,0.792605,0.411576,0.973899,0,0.793677
