measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.12154,0.00655487,0.0154809,0.0189354,0.0570265
MedRV,0.111818,0.00638853,0.0152581,0.01907,0.0520312
RV,0.124023,0.0108936,0.0125033,0.0267961,0.0593451
TSRV,0.112669,0.00566762,0.0160737,0.0158923,0.053148
