measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.104385,0.00533347,0.0150256,0.0175917,0.0477572
MedRV,0.106077,0.0068519,0.0156981,0.0191042,0.0499438
RV,0.11753,0.0114329,0.012982,0.0269612,0.0551921
TSRV,0.106294,0.00538472,0.0169496,0.0142548,0.0497583
