measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.185008,0,0,0,0
MedRV,0.127592,0,0,0,0.00165017
RV,0.119617,0,0,0.00330033,0.00330033
TSRV,0.226475,0,0,0,0.00165017
