measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.1808,0,0,0,0.00641026
MedRV,0.1072,0,0,0,0
RV,0.0912,0,0,0.00480769,0.00641026
TSRV,0.1312,0,0,0,0
