measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.813505,0.456592,0.973899,0,0.798669
MedRV,0.871383,0.477492,0.969005,0,0.866889
RV,0.877814,0.5,0.805873,0,0.875208
TSRV,0.771704,0.393891,0.965742,0,0.775374
