measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0920603,0.00164108,0.008003,0.0109851,0.0423839
MedRV,0.0984447,0.00161014,0.00765469,0.011251,0.0450162
RV,0.103247,0.00292837,0.00451659,0.0138036,0.0461406
TSRV,0.0927625,0.0021434,0.00826603,0.00965421,0.0435549
