measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.113802,0.131977,0.170128,0.0365295,0.0874877
MedRV,0.113088,0.134045,0.170007,0.0369822,0.0874247
RV,0.127818,0.161807,0.167964,0.0615256,0.1059
TSRV,0.114371,0.119961,0.170344,0.0500462,0.0929462
