measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.186495,0.543408,0.0261011,1,0.201331
MedRV,0.128617,0.522508,0.0309951,1,0.133111
RV,0.122186,0.5,0.194127,1,0.124792
TSRV,0.228296,0.606109,0.0342577,1,0.224626
