measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.81862,0.605136,0.966292,0,0.808989
MedRV,0.892456,0.621188,0.964687,0,0.882825
RV,0.906902,0.574639,0.683788,0,0.900482
TSRV,0.865169,0.545746,0.953451,0,0.860353
