measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.108981,0.00223478,0.0087669,0.0114034,0.0499224
MedRV,0.11148,0.00222603,0.00842054,0.011685,0.0508363
RV,0.116668,0.00461563,0.00577726,0.0149059,0.0521183
TSRV,0.110778,0.00285149,0.00916488,0.0101531,0.0513695
