measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.109804,0.0205662,0.008482,0.103602,0.0604548
MedRV,0.111425,0.0202297,0.00832453,0.10486,0.0579561
RV,0.116328,0.0255768,0.015069,0.11468,0.0588762
TSRV,0.11386,0.0270333,0.00991509,0.0961743,0.0632851
