measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.10214,0.00278617,0.00829543,0.0134527,0.0455283
MedRV,0.107054,0.0023914,0.00815286,0.0136516,0.0480904
RV,0.122124,0.00420683,0.00447519,0.0173078,0.0540106
TSRV,0.0994806,0.00265394,0.0099439,0.0105962,0.0461023
