measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.772947,0.628019,0.924316,0,0.763285
MedRV,0.801932,0.624799,0.925926,0,0.792271
RV,0.763285,0.600644,0.586151,0,0.747182
TSRV,0.766506,0.513688,0.922705,0,0.758454
RK,0.827697,0.594203,0.594203,0,0.658615
CBV,0.681159,0.618357,0.850242,0,0.354267
