measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.120396,0.00728175,0.016196,0.0195483,0.0556692
MedRV,0.111724,0.00713978,0.0159279,0.0195819,0.0516822
RV,0.123713,0.0117458,0.0137662,0.0276137,0.0590931
TSRV,0.112579,0.00572302,0.0160464,0.0163076,0.053032
RK,0.0991014,0.0114804,0.0137912,0.0248833,0.043617
CBV,0.0266793,0.00959034,0.0165139,0.0200494,0.0145528
