measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.173355,0.00160514,0,0.0160514,0.0224719
MedRV,0.215088,0.00160514,0.00160514,0.0128411,0.0288925
RV,0.224719,0.00321027,0.00321027,0.0208668,0.0272873
TSRV,0.203852,0.00160514,0,0.011236,0.0128411
RK,0.526485,0.337079,0.322632,0.998395,0.695024
CBV,0.446228,0.279294,0.158909,0.914928,0.613162
