measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.102552,0.00281472,0.00902994,0.0111756,0.046811
MedRV,0.106754,0.00247477,0.00889424,0.0112225,0.0489645
RV,0.111763,0.00486045,0.00591731,0.0145725,0.0502496
TSRV,0.106095,0.00330589,0.00998541,0.00920862,0.0496441
RK,0.0127775,0.00489022,0.00603395,0.0131886,0.00810633
CBV,0.0069783,0.00452847,0.0100323,0.0105631,0.00635224
