measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.125662,0.0295494,0.0200734,0.126477,0.0701177
MedRV,0.133696,0.0307886,0.0220045,0.12905,0.0778057
RV,0.149775,0.045549,0.0443372,0.15129,0.0894821
TSRV,0.129613,0.035674,0.021121,0.112022,0.0725394
RK,0.0539472,0.0466926,0.0449634,0.144837,0.0732388
CBV,0.0572206,0.0406483,0.0308288,0.127804,0.0797721
