measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.271625,0.0305863,0.0869306,0.0137036,0.178953
MedRV,0.283545,0.0307967,0.0865627,0.0136607,0.185503
RV,0.318096,0.0349532,0.0446352,0.0175318,0.207507
TSRV,0.294429,0.0269635,0.0911239,0.0117856,0.196814
RK,0.193857,0.0343762,0.0446344,0.0145948,0.110718
CBV,0.0834335,0.0429569,0.088636,0.0112473,0.03156
