measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.138756,0,0,0,0
MedRV,0.119617,0,0,0,0
RV,0.119617,0,0,0.00165017,0.00165017
TSRV,0.207337,0,0,0,0
RK,0.586262,0.389776,0.241214,0.996694,0.796694
CBV,0.396166,0.276358,0.0846645,0.922314,0.614876
