measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.130403,0.134925,0.169882,0.0328407,0.0985545
MedRV,0.120863,0.13585,0.169811,0.034432,0.0921493
RV,0.13343,0.161315,0.167768,0.0601125,0.108657
TSRV,0.1197,0.125746,0.170152,0.0456486,0.0955171
RK,0.128684,0.0650212,0.0741339,0.0237549,0.0718453
CBV,0.0889372,0.0735619,0.112,0.0180785,0.0518701
