measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.273496,0.0194599,0.0861677,0.0106013,0.183434
MedRV,0.282643,0.021047,0.0863172,0.0106858,0.189265
RV,0.289752,0.0249566,0.053616,0.0133093,0.191651
TSRV,0.25777,0.0209347,0.0902999,0.00850104,0.174723
RK,0.058542,0.0267883,0.0526089,0.0117692,0.0194893
CBV,0.0407769,0.0357453,0.090428,0.00909922,0.0114136
