measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0959099,0.00272819,0.00840456,0.013626,0.0437763
MedRV,0.0947785,0.00266927,0.00833214,0.0135876,0.0421152
RV,0.116843,0.00449969,0.00487746,0.0173535,0.0514209
TSRV,0.105274,0.002802,0.00945805,0.0116427,0.0484826
RK,0.0227889,0.00439629,0.00503902,0.0158824,0.0119549
CBV,0.00933362,0.00499179,0.00956646,0.011909,0.00521172
