measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.825806,0.580645,0.896774,0,0.804839
MedRV,0.782258,0.591935,0.898387,0.0016129,0.775806
RV,0.779032,0.53871,0.579032,0,0.743548
TSRV,0.793548,0.435484,0.925806,0,0.787097
RK,0.775806,0.574194,0.596774,0,0.443548
CBV,0.482258,0.620968,0.833871,0,0.195161
