measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0193228,0.0120331,0.0204995,0.00100667,0.010008
MedRV,0.0193329,0.0124492,0.0204883,0.0011163,0.00999424
RV,0.023142,0.0170583,0.0203079,0.00342809,0.0128353
TSRV,0.0201313,0.0114466,0.0205072,0.00207324,0.0107803
RK,0.0270961,0.00725427,0.00838159,0.0146477,0.014947
CBV,0.0140543,0.00787779,0.0128765,0.0117644,0.00978635
