measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.115148,0.0198744,0.0094659,0.11564,0.0633277
MedRV,0.105974,0.0192519,0.00943592,0.115453,0.0537281
RV,0.127864,0.0291925,0.0228555,0.129484,0.0625327
TSRV,0.119161,0.0219929,0.0114279,0.106229,0.0621602
RK,0.0459485,0.0293937,0.0239459,0.123288,0.0608742
CBV,0.0245235,0.023478,0.0134539,0.105608,0.0472209
