measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.109818,0.0210538,0.00893883,0.103875,0.0605258
MedRV,0.111494,0.0201734,0.00893012,0.105114,0.058136
RV,0.116492,0.0266518,0.0152348,0.115561,0.0590103
TSRV,0.114165,0.0269119,0.00947334,0.0969884,0.0635668
RK,0.0695483,0.024509,0.0142605,0.0995925,0.0375562
CBV,0.0199456,0.0149332,0.0123253,0.0891337,0.0386946
