measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.031557,0.0198366,0.0327846,0.00142264,0.0163834
MedRV,0.025919,0.0200187,0.0327374,0.00153832,0.013585
RV,0.0321441,0.0283598,0.031935,0.00455777,0.018038
TSRV,0.0252186,0.0167331,0.032736,0.00225243,0.0135933
RK,0.0455278,0.0126393,0.014733,0.0237549,0.0248161
CBV,0.026289,0.0130345,0.0200176,0.0171542,0.0172457
