measure,ANN,ARFIMA,GARCH,HAR,HAR-ANN
JWTSRV,0.0180049,0.0158357,0.0234833,0.00132455,0.00957229
MedRV,0.0220471,0.0157039,0.0234802,0.00124345,0.0115262
RV,0.0267981,0.0217974,0.0232209,0.00351396,0.0148958
TSRV,0.021048,0.0133561,0.023536,0.00251413,0.011488
RK,0.0205448,0.00893233,0.00950876,0.0183116,0.0142
CBV,0.0151739,0.0111892,0.0156096,0.013752,0.0109962
